Year,(semi-) final,Edition,Jury or Televoting,from_country,from_bloc,to_country,points,Duplicate,to_bloc
2005,sf,2005sf,J,Slovenia,Balkan Bloc,Austria,10,,
2005,sf,2005sf,J,Slovenia,Balkan Bloc,Croatia,12,,
2005,sf,2005sf,J,Spain,Iberian Bloc,Andorra,10,,
2005,sf,2005sf,J,Spain,Iberian Bloc,Romania,12,,
2005,sf,2005sf,J,Sweden,Nordic Bloc,Denmark,12,,
2005,sf,2005sf,J,Sweden,Nordic Bloc,Finland,10,,
2005,sf,2005sf,J,Switzerland,Western Bloc,Croatia,10,,
2005,sf,2005sf,J,Switzerland,Western Bloc,Portugal,12,,
2005,sf,2005sf,J,Netherlands,Western Bloc,Denmark,12,,
2005,sf,2005sf,J,Netherlands,Western Bloc,Israel,10,,
2005,sf,2005sf,J,Turkey,Balkan Bloc,North Macedonia,10,,
2005,sf,2005sf,J,Turkey,Balkan Bloc,Moldova,12,,
2005,sf,2005sf,J,Ukraine,East Bloc,Hungary,10,,
2005,sf,2005sf,J,Ukraine,East Bloc,Moldova,12,,
2005,sf,2005sf,J,United Kingdom,Western Bloc,Denmark,10,,
2005,sf,2005sf,J,United Kingdom,Western Bloc,Ireland,12,,
2006,f,2006f,J,Albania,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,f,2006f,J,Albania,Balkan Bloc,Sweden,10,,
2006,f,2006f,J,Andorra,Iberian Bloc,Finland,10,,
2006,f,2006f,J,Andorra,Iberian Bloc,Spain,12,,
2006,f,2006f,J,Armenia,East Bloc,Russia,12,,
2006,f,2006f,J,Armenia,East Bloc,Ukraine,10,,
2006,f,2006f,J,Belarus,East Bloc,Russia,12,,
2006,f,2006f,J,Belarus,East Bloc,Ukraine,10,,
2006,f,2006f,J,Belgium,Western Bloc,Armenia,12,,
2006,f,2006f,J,Belgium,Western Bloc,Greece,10,,
2006,f,2006f,J,Bosnia & Herzegovina,Balkan Bloc,Croatia,12,,
2006,f,2006f,J,Bosnia & Herzegovina,Balkan Bloc,Turkey,10,,
2006,f,2006f,J,Bulgaria,Balkan Bloc,Greece,12,,
2006,f,2006f,J,Bulgaria,Balkan Bloc,Russia,10,,
2006,f,2006f,J,Croatia,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,f,2006f,J,Croatia,Balkan Bloc,Finland,10,,
2006,f,2006f,J,Cyprus,Balkan Bloc,Greece,12,,
2006,f,2006f,J,Cyprus,Balkan Bloc,Romania,10,,
2006,f,2006f,J,Denmark,Nordic Bloc,Finland,12,,
2006,f,2006f,J,Denmark,Nordic Bloc,Sweden,10,,
2006,f,2006f,J,Estonia,East Bloc,Finland,12,,
2006,f,2006f,J,Estonia,East Bloc,Russia,10,,
2006,f,2006f,J,North Macedonia,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,f,2006f,J,North Macedonia,Balkan Bloc,Croatia,10,,
2006,f,2006f,J,Finland,Nordic Bloc,Bosnia & Herzegovina,10,,
2006,f,2006f,J,Finland,Nordic Bloc,Russia,12,,
2006,f,2006f,J,France,Western Bloc,Armenia,10,,
2006,f,2006f,J,France,Western Bloc,Turkey,12,,
2006,f,2006f,J,Germany,Western Bloc,Finland,10,,
2006,f,2006f,J,Germany,Western Bloc,Turkey,12,,
2006,f,2006f,J,Greece,Balkan Bloc,Armenia,10,,
2006,f,2006f,J,Greece,Balkan Bloc,Finland,12,,
2006,f,2006f,J,Iceland,Nordic Bloc,Finland,12,,
2006,f,2006f,J,Iceland,Nordic Bloc,Lithuania,10,,
2006,f,2006f,J,Ireland,Western Bloc,Finland,10,,
2006,f,2006f,J,Ireland,Western Bloc,Lithuania,12,,
2006,f,2006f,J,Israel,Other Countries,Romania,10,,
2006,f,2006f,J,Israel,Other Countries,Russia,12,,
2006,f,2006f,J,Latvia,East Bloc,Lithuania,10,,
2006,f,2006f,J,Latvia,East Bloc,Russia,12,,
2006,f,2006f,J,Lithuania,East Bloc,Finland,10,,
2006,f,2006f,J,Lithuania,East Bloc,Russia,12,,
2006,f,2006f,J,Malta,Other Countries,Romania,10,,
2006,f,2006f,J,Malta,Other Countries,Switzerland,12,,
2006,f,2006f,J,Moldova,Balkan Bloc,Romania,12,,
2006,f,2006f,J,Moldova,Balkan Bloc,Russia,10,,
2006,f,2006f,J,Monaco,Other Countries,Bosnia & Herzegovina,12,,
2006,f,2006f,J,Monaco,Other Countries,Ireland,10,,
2006,f,2006f,J,Norway,Nordic Bloc,Finland,12,,
2006,f,2006f,J,Norway,Nordic Bloc,Sweden,10,,
2006,f,2006f,J,Poland,East Bloc,Finland,12,,
2006,f,2006f,J,Poland,East Bloc,Russia,10,,
2006,f,2006f,J,Portugal,Iberian Bloc,Romania,10,,
2006,f,2006f,J,Portugal,Iberian Bloc,Ukraine,12,,
2006,f,2006f,J,Romania,Balkan Bloc,Greece,10,,
2006,f,2006f,J,Romania,Balkan Bloc,Moldova,12,,
2006,f,2006f,J,Russia,East Bloc,Armenia,12,,
2006,f,2006f,J,Russia,East Bloc,Ukraine,10,,
2006,f,2006f,J,F.U.Y/S.M.,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,f,2006f,J,F.U.Y/S.M.,Balkan Bloc,Croatia,10,,
2006,f,2006f,J,Slovenia,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,f,2006f,J,Slovenia,Balkan Bloc,Croatia,10,,
2006,f,2006f,J,Spain,Iberian Bloc,Finland,10,,
2006,f,2006f,J,Spain,Iberian Bloc,Romania,12,,
2006,f,2006f,J,Sweden,Nordic Bloc,Bosnia & Herzegovina,10,,
2006,f,2006f,J,Sweden,Nordic Bloc,Finland,12,,
2006,f,2006f,J,Switzerland,Western Bloc,Bosnia & Herzegovina,12,,
2006,f,2006f,J,Switzerland,Western Bloc,Turkey,10,,
2006,f,2006f,J,Netherlands,Western Bloc,Armenia,10,,
2006,f,2006f,J,Netherlands,Western Bloc,Turkey,12,,
2006,f,2006f,J,Turkey,Balkan Bloc,Armenia,10,,
2006,f,2006f,J,Turkey,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,f,2006f,J,Ukraine,East Bloc,Bosnia & Herzegovina,10,,
2006,f,2006f,J,Ukraine,East Bloc,Russia,12,,
2006,f,2006f,J,United Kingdom,Western Bloc,Finland,12,,
2006,f,2006f,J,United Kingdom,Western Bloc,Lithuania,10,,
2006,sf,2006sf,J,Albania,Balkan Bloc,Bosnia & Herzegovina,10,,
2006,sf,2006sf,J,Albania,Balkan Bloc,North Macedonia,12,,
2006,sf,2006sf,J,Andorra,Iberian Bloc,Finland,10,,
2006,sf,2006sf,J,Andorra,Iberian Bloc,Portugal,12,,
2006,sf,2006sf,J,Armenia,East Bloc,Russia,12,,
2006,sf,2006sf,J,Armenia,East Bloc,Ukraine,10,,
2006,sf,2006sf,J,Belarus,East Bloc,Russia,12,,
2006,sf,2006sf,J,Belarus,East Bloc,Ukraine,10,,
2006,sf,2006sf,J,Belgium,Western Bloc,Armenia,12,,
2006,sf,2006sf,J,Belgium,Western Bloc,Finland,10,,
2006,sf,2006sf,J,Bosnia & Herzegovina,Balkan Bloc,North Macedonia,10,,
2006,sf,2006sf,J,Bosnia & Herzegovina,Balkan Bloc,Turkey,12,,
2006,sf,2006sf,J,Bulgaria,Balkan Bloc,Bosnia & Herzegovina,10,,
2006,sf,2006sf,J,Bulgaria,Balkan Bloc,Russia,12,,
2006,sf,2006sf,J,Croatia,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,Croatia,Balkan Bloc,Finland,10,,
2006,sf,2006sf,J,Cyprus,Balkan Bloc,Armenia,12,,
2006,sf,2006sf,J,Cyprus,Balkan Bloc,Russia,10,,
2006,sf,2006sf,J,Denmark,Nordic Bloc,Finland,10,,
2006,sf,2006sf,J,Denmark,Nordic Bloc,Sweden,12,,
2006,sf,2006sf,J,Estonia,East Bloc,Finland,12,,
2006,sf,2006sf,J,Estonia,East Bloc,Russia,10,,
2006,sf,2006sf,J,North Macedonia,Balkan Bloc,Albania,12,,
2006,sf,2006sf,J,North Macedonia,Balkan Bloc,Bosnia & Herzegovina,10,,
2006,sf,2006sf,J,Finland,Nordic Bloc,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,Finland,Nordic Bloc,Sweden,10,,
2006,sf,2006sf,J,France,Western Bloc,Armenia,12,,
2006,sf,2006sf,J,France,Western Bloc,Turkey,10,,
2006,sf,2006sf,J,Germany,Western Bloc,Bosnia & Herzegovina,10,,
2006,sf,2006sf,J,Germany,Western Bloc,Finland,12,,
2006,sf,2006sf,J,Greece,Balkan Bloc,Armenia,10,,
2006,sf,2006sf,J,Greece,Balkan Bloc,Cyprus,12,,
2006,sf,2006sf,J,Iceland,Nordic Bloc,Finland,12,,
2006,sf,2006sf,J,Iceland,Nordic Bloc,Sweden,10,,
2006,sf,2006sf,J,Ireland,Western Bloc,Finland,10,,
2006,sf,2006sf,J,Ireland,Western Bloc,Lithuania,12,,
2006,sf,2006sf,J,Israel,Other Countries,Armenia,10,,
2006,sf,2006sf,J,Israel,Other Countries,Russia,12,,
2006,sf,2006sf,J,Latvia,East Bloc,Lithuania,10,,
2006,sf,2006sf,J,Latvia,East Bloc,Russia,12,,
2006,sf,2006sf,J,Lithuania,East Bloc,Finland,10,,
2006,sf,2006sf,J,Lithuania,East Bloc,Russia,12,,
2006,sf,2006sf,J,Malta,Other Countries,Finland,10,,
2006,sf,2006sf,J,Malta,Other Countries,Sweden,12,,
2006,sf,2006sf,J,Moldova,Balkan Bloc,Russia,12,,
2006,sf,2006sf,J,Moldova,Balkan Bloc,Ukraine,10,,
2006,sf,2006sf,J,Monaco,Other Countries,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,Monaco,Other Countries,Cyprus,10,,
2006,sf,2006sf,J,Norway,Nordic Bloc,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,Norway,Nordic Bloc,Sweden,10,,
2006,sf,2006sf,J,Poland,East Bloc,Finland,12,,
2006,sf,2006sf,J,Poland,East Bloc,Lithuania,10,,
2006,sf,2006sf,J,Portugal,Iberian Bloc,Sweden,12,,
2006,sf,2006sf,J,Portugal,Iberian Bloc,Ukraine,10,,
2006,sf,2006sf,J,Romania,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,Romania,Balkan Bloc,Turkey,10,,
2006,sf,2006sf,J,Russia,East Bloc,Armenia,12,,
2006,sf,2006sf,J,Russia,East Bloc,Ukraine,10,,
2006,sf,2006sf,J,F.U.Y/S.M.,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,F.U.Y/S.M.,Balkan Bloc,North Macedonia,10,,
2006,sf,2006sf,J,Slovenia,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,Slovenia,Balkan Bloc,Finland,10,,
2006,sf,2006sf,J,Spain,Iberian Bloc,Armenia,12,,
2006,sf,2006sf,J,Spain,Iberian Bloc,Finland,10,,
2006,sf,2006sf,J,Sweden,Nordic Bloc,Bosnia & Herzegovina,10,,
2006,sf,2006sf,J,Sweden,Nordic Bloc,Finland,12,,
2006,sf,2006sf,J,Switzerland,Western Bloc,Albania,10,,
2006,sf,2006sf,J,Switzerland,Western Bloc,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,Netherlands,Western Bloc,Armenia,12,,
2006,sf,2006sf,J,Netherlands,Western Bloc,Turkey,10,,
2006,sf,2006sf,J,Turkey,Balkan Bloc,Armenia,10,,
2006,sf,2006sf,J,Turkey,Balkan Bloc,Bosnia & Herzegovina,12,,
2006,sf,2006sf,J,Ukraine,East Bloc,Poland,10,,
2006,sf,2006sf,J,Ukraine,East Bloc,Russia,12,,
2006,sf,2006sf,J,United Kingdom,Western Bloc,Finland,12,,
2006,sf,2006sf,J,United Kingdom,Western Bloc,Lithuania,10,,
2007,f,2007f,J,Albania,Balkan Bloc,Spain,12,,
2007,f,2007f,J,Albania,Balkan Bloc,Turkey,10,,
2007,f,2007f,J,Andorra,Iberian Bloc,Romania,10,,
2007,f,2007f,J,Andorra,Iberian Bloc,Ukraine,12,,
2007,f,2007f,J,Armenia,East Bloc,Belarus,10,,
2007,f,2007f,J,Armenia,East Bloc,Russia,12,,
2007,f,2007f,J,Austria,Western Bloc,Serbia,12,,
2007,f,2007f,J,Austria,Western Bloc,Turkey,10,,
2007,f,2007f,J,Belarus,East Bloc,Russia,12,,
2007,f,2007f,J,Belarus,East Bloc,Ukraine,10,,
2007,f,2007f,J,Belgium,Western Bloc,Armenia,10,,
2007,f,2007f,J,Belgium,Western Bloc,Turkey,12,,
2007,f,2007f,J,Bosnia & Herzegovina,Balkan Bloc,Serbia,12,,
2007,f,2007f,J,Bosnia & Herzegovina,Balkan Bloc,Turkey,10,,
2007,f,2007f,J,Bulgaria,Balkan Bloc,North Macedonia,10,,
2007,f,2007f,J,Bulgaria,Balkan Bloc,Greece,12,,
2007,f,2007f,J,Croatia,Balkan Bloc,Bosnia & Herzegovina,10,,
2007,f,2007f,J,Croatia,Balkan Bloc,Serbia,12,,
2007,f,2007f,J,Cyprus,Balkan Bloc,Bulgaria,10,,
2007,f,2007f,J,Cyprus,Balkan Bloc,Greece,12,,
2007,f,2007f,J,Czech Republic,East Bloc,Armenia,10,,
2007,f,2007f,J,Czech Republic,East Bloc,Ukraine,12,,
2007,f,2007f,J,Denmark,Nordic Bloc,Sweden,12,,
2007,f,2007f,J,Denmark,Nordic Bloc,Turkey,10,,
2007,f,2007f,J,Estonia,East Bloc,Latvia,10,,
2007,f,2007f,J,Estonia,East Bloc,Russia,12,,
2007,f,2007f,J,North Macedonia,Balkan Bloc,Serbia,12,,
2007,f,2007f,J,North Macedonia,Balkan Bloc,Turkey,10,,
2007,f,2007f,J,Finland,Nordic Bloc,Hungary,10,,
2007,f,2007f,J,Finland,Nordic Bloc,Serbia,12,,
2007,f,2007f,J,France,Western Bloc,Armenia,10,,
2007,f,2007f,J,France,Western Bloc,Turkey,12,,
2007,f,2007f,J,Georgia,East Bloc,Armenia,12,,
2007,f,2007f,J,Georgia,East Bloc,Ukraine,10,,
2007,f,2007f,J,Germany,Western Bloc,Greece,10,,
2007,f,2007f,J,Germany,Western Bloc,Turkey,12,,
2007,f,2007f,J,Greece,Balkan Bloc,Bulgaria,12,,
2007,f,2007f,J,Greece,Balkan Bloc,Moldova,10,,
2007,f,2007f,J,Hungary,Balkan Bloc,Bulgaria,10,,
2007,f,2007f,J,Hungary,Balkan Bloc,Serbia,12,,
2007,f,2007f,J,Iceland,Nordic Bloc,Finland,12,,
2007,f,2007f,J,Iceland,Nordic Bloc,Sweden,10,,
2007,f,2007f,J,Ireland,Western Bloc,Latvia,10,,
2007,f,2007f,J,Ireland,Western Bloc,Lithuania,12,,
2007,f,2007f,J,Israel,Other Countries,Belarus,12,,
2007,f,2007f,J,Israel,Other Countries,Ukraine,10,,
2007,f,2007f,J,Latvia,East Bloc,Lithuania,10,,
2007,f,2007f,J,Latvia,East Bloc,Ukraine,12,,
2007,f,2007f,J,Lithuania,East Bloc,Georgia,12,,
2007,f,2007f,J,Lithuania,East Bloc,Latvia,10,,
2007,f,2007f,J,Malta,Other Countries,Belarus,10,,
2007,f,2007f,J,Malta,Other Countries,United Kingdom,12,,
2007,f,2007f,J,Moldova,Balkan Bloc,Belarus,10,,
2007,f,2007f,J,Moldova,Balkan Bloc,Romania,12,,
2007,f,2007f,J,Montenegro,Balkan Bloc,North Macedonia,10,,
2007,f,2007f,J,Montenegro,Balkan Bloc,Serbia,12,,
2007,f,2007f,J,Norway,Nordic Bloc,Serbia,10,,
2007,f,2007f,J,Norway,Nordic Bloc,Sweden,12,,
2007,f,2007f,J,Poland,East Bloc,Armenia,10,,
2007,f,2007f,J,Poland,East Bloc,Ukraine,12,,
2007,f,2007f,J,Portugal,Iberian Bloc,Moldova,10,,
2007,f,2007f,J,Portugal,Iberian Bloc,Ukraine,12,,
2007,f,2007f,J,Romania,Balkan Bloc,Greece,10,,
2007,f,2007f,J,Romania,Balkan Bloc,Moldova,12,,
2007,f,2007f,J,Russia,East Bloc,Armenia,10,,
2007,f,2007f,J,Russia,East Bloc,Belarus,12,,
2007,f,2007f,J,Serbia,Other Countries,North Macedonia,10,,
2007,f,2007f,J,Serbia,Other Countries,Hungary,12,,
2007,f,2007f,J,Slovenia,Balkan Bloc,North Macedonia,10,,
2007,f,2007f,J,Slovenia,Balkan Bloc,Serbia,12,,
2007,f,2007f,J,Spain,Iberian Bloc,Bulgaria,10,,
2007,f,2007f,J,Spain,Iberian Bloc,Romania,12,,
2007,f,2007f,J,Sweden,Nordic Bloc,Finland,12,,
2007,f,2007f,J,Sweden,Nordic Bloc,Serbia,10,,
2007,f,2007f,J,Switzerland,Western Bloc,Serbia,12,,
2007,f,2007f,J,Switzerland,Western Bloc,Turkey,10,,
2007,f,2007f,J,Netherlands,Western Bloc,Armenia,10,,
2007,f,2007f,J,Netherlands,Western Bloc,Turkey,12,,
2007,f,2007f,J,Turkey,Balkan Bloc,Armenia,12,,
2007,f,2007f,J,Turkey,Balkan Bloc,Bosnia & Herzegovina,10,,
2007,f,2007f,J,Ukraine,East Bloc,Belarus,12,,
2007,f,2007f,J,Ukraine,East Bloc,Russia,10,,
2007,f,2007f,J,United Kingdom,Western Bloc,Greece,10,,
2007,f,2007f,J,United Kingdom,Western Bloc,Turkey,12,,
2007,sf,2007sf,J,Albania,Balkan Bloc,North Macedonia,10,,
2007,sf,2007sf,J,Albania,Balkan Bloc,Turkey,12,,
2007,sf,2007sf,J,Andorra,Iberian Bloc,Poland,10,,
2007,sf,2007sf,J,Andorra,Iberian Bloc,Portugal,12,,
2007,sf,2007sf,J,Armenia,East Bloc,Belarus,12,,
2007,sf,2007sf,J,Armenia,East Bloc,Serbia,10,,
2007,sf,2007sf,J,Austria,Western Bloc,Serbia,12,,
2007,sf,2007sf,J,Austria,Western Bloc,Turkey,10,,
2007,sf,2007sf,J,Belarus,East Bloc,Moldova,12,,
2007,sf,2007sf,J,Belarus,East Bloc,Serbia,10,,
2007,sf,2007sf,J,Belgium,Western Bloc,Netherlands,10,,
2007,sf,2007sf,J,Belgium,Western Bloc,Turkey,12,,
2007,sf,2007sf,J,Bosnia & Herzegovina,Balkan Bloc,Croatia,10,,
2007,sf,2007sf,J,Bosnia & Herzegovina,Balkan Bloc,Serbia,12,,
2007,sf,2007sf,J,Bulgaria,Balkan Bloc,North Macedonia,12,,
2007,sf,2007sf,J,Bulgaria,Balkan Bloc,Turkey,10,,
2007,sf,2007sf,J,Croatia,Balkan Bloc,Serbia,12,,
2007,sf,2007sf,J,Croatia,Balkan Bloc,Slovenia,10,,
2007,sf,2007sf,J,Cyprus,Balkan Bloc,Belarus,10,,
2007,sf,2007sf,J,Cyprus,Balkan Bloc,Bulgaria,12,,
2007,sf,2007sf,J,Czech Republic,East Bloc,Bulgaria,10,,
2007,sf,2007sf,J,Czech Republic,East Bloc,Serbia,12,,
2007,sf,2007sf,J,Denmark,Nordic Bloc,Hungary,12,,
2007,sf,2007sf,J,Denmark,Nordic Bloc,Iceland,10,,
2007,sf,2007sf,J,Estonia,East Bloc,Georgia,10,,
2007,sf,2007sf,J,Estonia,East Bloc,Latvia,12,,
2007,sf,2007sf,J,North Macedonia,Balkan Bloc,Albania,10,,
2007,sf,2007sf,J,North Macedonia,Balkan Bloc,Serbia,12,,
2007,sf,2007sf,J,Finland,Nordic Bloc,Hungary,10,,
2007,sf,2007sf,J,Finland,Nordic Bloc,Iceland,12,,
2007,sf,2007sf,J,France,Western Bloc,Portugal,10,,
2007,sf,2007sf,J,France,Western Bloc,Turkey,12,,
2007,sf,2007sf,J,Georgia,East Bloc,Belgium,12,,
2007,sf,2007sf,J,Georgia,East Bloc,Hungary,10,,
2007,sf,2007sf,J,Germany,Western Bloc,Serbia,10,,
2007,sf,2007sf,J,Germany,Western Bloc,Turkey,12,,
2007,sf,2007sf,J,Greece,Balkan Bloc,Bulgaria,10,,
2007,sf,2007sf,J,Greece,Balkan Bloc,Cyprus,12,,
2007,sf,2007sf,J,Hungary,Balkan Bloc,Iceland,10,,
2007,sf,2007sf,J,Hungary,Balkan Bloc,Serbia,12,,
2007,sf,2007sf,J,Iceland,Nordic Bloc,Hungary,12,,
2007,sf,2007sf,J,Iceland,Nordic Bloc,Serbia,10,,
2007,sf,2007sf,J,Ireland,Western Bloc,Latvia,12,,
2007,sf,2007sf,J,Ireland,Western Bloc,Poland,10,,
2007,sf,2007sf,J,Israel,Other Countries,Belarus,12,,
2007,sf,2007sf,J,Israel,Other Countries,Latvia,10,,
2007,sf,2007sf,J,Latvia,East Bloc,Belarus,10,,
2007,sf,2007sf,J,Latvia,East Bloc,Estonia,12,,
2007,sf,2007sf,J,Lithuania,East Bloc,Belarus,10,,
2007,sf,2007sf,J,Lithuania,East Bloc,Latvia,12,,
2007,sf,2007sf,J,Malta,Other Countries,Latvia,12,,
2007,sf,2007sf,J,Malta,Other Countries,Switzerland,10,,
2007,sf,2007sf,J,Moldova,Balkan Bloc,Belarus,12,,
2007,sf,2007sf,J,Moldova,Balkan Bloc,Turkey,10,,
2007,sf,2007sf,J,Montenegro,Balkan Bloc,North Macedonia,10,,
2007,sf,2007sf,J,Montenegro,Balkan Bloc,Serbia,12,,
2007,sf,2007sf,J,Norway,Nordic Bloc,Hungary,10,,
2007,sf,2007sf,J,Norway,Nordic Bloc,Iceland,12,,
2007,sf,2007sf,J,Poland,East Bloc,Latvia,12,,
2007,sf,2007sf,J,Poland,East Bloc,Portugal,10,,
2007,sf,2007sf,J,Portugal,Iberian Bloc,Hungary,10,,
2007,sf,2007sf,J,Portugal,Iberian Bloc,Moldova,12,,
2007,sf,2007sf,J,Romania,Balkan Bloc,Hungary,10,,
2007,sf,2007sf,J,Romania,Balkan Bloc,Moldova,12,,
2007,sf,2007sf,J,Russia,East Bloc,Belarus,12,,
2007,sf,2007sf,J,Russia,East Bloc,Georgia,10,,
2007,sf,2007sf,J,Serbia,Other Countries,North Macedonia,10,,
2007,sf,2007sf,J,Serbia,Other Countries,Hungary,12,,
2007,sf,2007sf,J,Slovenia,Balkan Bloc,North Macedonia,10,,
2007,sf,2007sf,J,Slovenia,Balkan Bloc,Serbia,12,,
2007,sf,2007sf,J,Spain,Iberian Bloc,Andorra,12,,
2007,sf,2007sf,J,Spain,Iberian Bloc,Bulgaria,10,,
2007,sf,2007sf,J,Sweden,Nordic Bloc,Iceland,12,,
2007,sf,2007sf,J,Sweden,Nordic Bloc,Serbia,10,,
2007,sf,2007sf,J,Switzerland,Western Bloc,Serbia,12,,
2007,sf,2007sf,J,Switzerland,Western Bloc,Turkey,10,,
2007,sf,2007sf,J,Netherlands,Western Bloc,Serbia,10,,
2007,sf,2007sf,J,Netherlands,Western Bloc,Turkey,12,,
2007,sf,2007sf,J,Turkey,Balkan Bloc,Bulgaria,12,,
2007,sf,2007sf,J,Turkey,Balkan Bloc,Georgia,10,,
2007,sf,2007sf,J,Ukraine,East Bloc,Belarus,12,,
2007,sf,2007sf,J,Ukraine,East Bloc,Georgia,10,,
2007,sf,2007sf,J,United Kingdom,Western Bloc,Cyprus,10,,
2007,sf,2007sf,J,United Kingdom,Western Bloc,Turkey,12,,
2008,f,2008f,J,Albania,Balkan Bloc,Greece,12,,
2008,f,2008f,J,Albania,Balkan Bloc,Turkey,10,,
2008,f,2008f,J,Andorra,Iberian Bloc,Portugal,10,,
2008,f,2008f,J,Andorra,Iberian Bloc,Spain,12,,
2008,f,2008f,J,Armenia,East Bloc,Georgia,10,,
2008,f,2008f,J,Armenia,East Bloc,Russia,12,,
2008,f,2008f,J,Azerbaijan,East Bloc,Turkey,12,,
2008,f,2008f,J,Azerbaijan,East Bloc,Ukraine,10,,
2008,f,2008f,J,Belarus,East Bloc,Russia,12,,
2008,f,2008f,J,Belarus,East Bloc,Ukraine,10,,
2008,f,2008f,J,Belgium,Western Bloc,Armenia,12,,
2008,f,2008f,J,Belgium,Western Bloc,Turkey,10,,
2008,f,2008f,J,Bosnia & Herzegovina,Balkan Bloc,Croatia,10,,
2008,f,2008f,J,Bosnia & Herzegovina,Balkan Bloc,Serbia,12,,
2008,f,2008f,J,Bulgaria,Balkan Bloc,Germany,12,,
2008,f,2008f,J,Bulgaria,Balkan Bloc,Greece,10,,
2008,f,2008f,J,Croatia,Balkan Bloc,Bosnia & Herzegovina,12,,
2008,f,2008f,J,Croatia,Balkan Bloc,Serbia,10,,
2008,f,2008f,J,Cyprus,Balkan Bloc,Armenia,10,,
2008,f,2008f,J,Cyprus,Balkan Bloc,Greece,12,,
2008,f,2008f,J,Czech Republic,East Bloc,Armenia,12,,
2008,f,2008f,J,Czech Republic,East Bloc,Azerbaijan,10,,
2008,f,2008f,J,Denmark,Nordic Bloc,Iceland,12,,
2008,f,2008f,J,Denmark,Nordic Bloc,Norway,10,,
2008,f,2008f,J,Estonia,East Bloc,Finland,10,,
2008,f,2008f,J,Estonia,East Bloc,Russia,12,,
2008,f,2008f,J,North Macedonia,Balkan Bloc,Albania,12,,
2008,f,2008f,J,North Macedonia,Balkan Bloc,Serbia,10,,
2008,f,2008f,J,Finland,Nordic Bloc,Norway,12,,
2008,f,2008f,J,Finland,Nordic Bloc,Russia,10,,
2008,f,2008f,J,France,Western Bloc,Armenia,12,,
2008,f,2008f,J,France,Western Bloc,Turkey,10,,
2008,f,2008f,J,Georgia,East Bloc,Armenia,12,,
2008,f,2008f,J,Georgia,East Bloc,Ukraine,10,,
2008,f,2008f,J,Germany,Western Bloc,Greece,12,,
2008,f,2008f,J,Germany,Western Bloc,Turkey,10,,
2008,f,2008f,J,Greece,Balkan Bloc,Albania,10,,
2008,f,2008f,J,Greece,Balkan Bloc,Armenia,12,,
2008,f,2008f,J,Hungary,Balkan Bloc,Azerbaijan,12,,
2008,f,2008f,J,Hungary,Balkan Bloc,Russia,10,,
2008,f,2008f,J,Iceland,Nordic Bloc,Denmark,12,,
2008,f,2008f,J,Iceland,Nordic Bloc,Norway,10,,
2008,f,2008f,J,Ireland,Western Bloc,Latvia,12,,
2008,f,2008f,J,Ireland,Western Bloc,Poland,10,,
2008,f,2008f,J,Israel,Other Countries,Russia,12,,
2008,f,2008f,J,Israel,Other Countries,Ukraine,10,,
2008,f,2008f,J,Latvia,East Bloc,Russia,12,,
2008,f,2008f,J,Latvia,East Bloc,Ukraine,10,,
2008,f,2008f,J,Lithuania,East Bloc,Latvia,10,,
2008,f,2008f,J,Lithuania,East Bloc,Russia,12,,
2008,f,2008f,J,Malta,Other Countries,Sweden,12,,
2008,f,2008f,J,Malta,Other Countries,Ukraine,10,,
2008,f,2008f,J,Moldova,Balkan Bloc,Romania,12,,
2008,f,2008f,J,Moldova,Balkan Bloc,Russia,10,,
2008,f,2008f,J,Montenegro,Balkan Bloc,Bosnia & Herzegovina,10,,
2008,f,2008f,J,Montenegro,Balkan Bloc,Serbia,12,,
2008,f,2008f,J,Norway,Nordic Bloc,Bosnia & Herzegovina,10,,
2008,f,2008f,J,Norway,Nordic Bloc,Denmark,12,,
2008,f,2008f,J,Poland,East Bloc,Armenia,12,,
2008,f,2008f,J,Poland,East Bloc,Ukraine,10,,
2008,f,2008f,J,Portugal,Iberian Bloc,Spain,10,,
2008,f,2008f,J,Portugal,Iberian Bloc,Ukraine,12,,
2008,f,2008f,J,Romania,Balkan Bloc,Greece,12,,
2008,f,2008f,J,Romania,Balkan Bloc,Russia,10,,
2008,f,2008f,J,Russia,East Bloc,Armenia,12,,
2008,f,2008f,J,Russia,East Bloc,Azerbaijan,10,,
2008,f,2008f,J,San Marino,Other Countries,Greece,12,,
2008,f,2008f,J,San Marino,Other Countries,Israel,10,,
2008,f,2008f,J,Serbia,Other Countries,Bosnia & Herzegovina,12,,
